,key,name,description,id
770,I0CP,聖佑頭盔,"[史詩]
- 神話傳說 頭盔 -
這件頭盔閃爍着幽暗的光芒
∴護甲 +110
∴力量 +120
∴所受傷害-8%
∴被攻擊時概率獲得生命值恢復
∴點擊使用 暫時造成最高生命值和魔法值提高
▣ 等級.100",245
771,I0CO,佑腐鱗甲,"[史詩]
- 神話傳說 鎧甲 -
深海中被注入魔力的鎧甲.
∴護甲 +200
∴力量 +245
∴技能傷害 +6%
∴受到攻擊時幾率反彈傷害
∴受到的傷害累積可攢出強大的氣波
▣ 等級.100",662
772,I0CN,風暴殤神混天舞,"[史詩]
- 神話傳說 武器 (近戰) -
暴風前的預兆
∴攻擊力+5550
∴敏捷 +580
∴攻擊速度 +15%
∴攻擊時幾率觸發風暴
∴每當釋放技能 幾率觸發覺醒
▣ 等級.100",661
773,I0CM,冬之淚·滄瀾雪印,"[史詩]
- 神話傳說 武器 (法杖) -
被冰封的美麗聖物
∴攻擊力+4500
∴智力 +630
∴生命值 +1500
∴每當釋放技能 下次攻擊附帶減速和額外傷害
∴點擊使用 發動滄瀾風暴
∴冰屬性/水屬性傷害+6%
▣ 等級.100",623
774,I0CL,祈禱書,"[書籍]
作者：海難倖存的船長",-1
775,I0CK,滄海元力,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",250
776,I0CJ,聖佑精石,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",248
777,I0CI,血色面具,"[書籍]
作者：喬納安·傑斯特",-1
778,I0CH,血祭·碧空之歌,"[史詩]
- 冥靈傳世 首飾 -
充滿神祕的力量!!
∴攻擊力+1800
∴全屬性 +225, 主屬性 +75
∴技能傷害 &傷害減免率 +7.5%
∴5秒觸發一次下次攻擊強化
▣ 等級.100",790
779,I0CG,弱水精華,"[史詩]
- 神話傳說 首飾 -
不管你怎麼用，他都不會枯竭
∴全屬性 +230
∴魔法值 +1200
∴技能傷害 +5%
∴點擊使用 魔法值恢復
▣ 等級.100",246
780,I0CF,噩夢根源,"[召喚類物品]
開啓夢魘儀式的法杖
◎點擊使用 召喚BOSS
◎只能在熔岩火山使用",-1
781,I0CE,怒焱魂翼,"[史詩]
- 神話傳說 翅膀 -
掌握混沌，你就是王者
∴力量 +205
∴敏捷 +190
∴技能傷害 +5%
∴每當釋放技能 下一次攻擊附帶魂怒效果
▣ 等級.100",660
782,I0CD,怒焰精華,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",241
783,I0CC,腐蝕觸角法杖,"[罕見]
- 武器 (法杖) -
∴攻擊力+1500
∴智力 +180
∴技能傷害 +6%
▣ 等級.70",608
784,I0CB,送葬者之弩,"[罕見]
- 武器 (弓箭) -
∴攻擊力+1300
∴主屬性 +165
∴攻擊速度 +15%
∴技能傷害 +4%
∴每14次攻擊時發動死亡嗜血
▣ 等級.50",64
785,I0CA,憎惡,"[史詩]
- 神話傳說 武器 (法杖) -
沒有任何力量能超越你的仇恨..
∴攻擊力+5550
∴智力 +600
∴魔法值恢復 +25
∴將一部分傷害轉換爲智力屬性
∴點擊使用 發動死亡嗜血
▣ 等級.100",235
786,I0C9,憤怒,"[史詩]
- 神話傳說 武器 (近戰) -
控制不了,就讓怒火無盡燃燒.
∴攻擊力+6750
∴力量 +555
∴技能傷害 +5%
∴攻擊時幾率發動怒火打擊
∴點擊使用觸發憤怒燃燒
▣ 等級.100",658
787,I0C8,噩夢指環,"[史詩]
- 神話傳說 首飾 -
力量進入到噩夢之中?
∴力量 +275
∴敏捷 +255
∴持續傷害+20%
∴所受治療量-20%
∴攻擊時幾率觸發噩夢打擊
▣ 等級.100",239
788,I0C7,永恆聖焱之冠,"[史詩]
- 神話傳說 頭盔 -
神聖的熾焰帶來純粹的魔法能量
∴護甲 +90
∴全屬性 +115
∴技能傷害 +5%
∴最大生命值2%轉換爲智力屬性 (最高50)
∴火焰傷害 +4%
▣ 等級.100",238
789,I0C6,魔淵焱甲,"[史詩]
- 神話傳說 鎧甲 -
感受壓倒性的火焰能量吧 !
∴護甲 +200
∴力量 +165, 敏捷 +80
∴所受傷害-9%
∴生命處於35%以下時觸發火焱
▣ 等級.100",237
790,I0C5,死神之戒,"[史詩]
- 神話傳說 首飾 -
死亡的主宰，擁有無邊的力量！
∴主屬性 +290
∴魔法值恢復 +15
∴攻擊速度 +20%
∴技能傷害 +10%
∴點擊使用 2秒內受到的傷害轉換爲生命值
▣ 等級.100",657
791,I0C4,絲克爾·不潔魔盔,"[史詩]
- 傳奇至寶 頭盔 -
享受破壞之力吧！
∴護甲 +70
∴力量 +60
∴敏捷 +70
∴技能傷害 +3%
▣ 等級.80",188
792,I0C3,詛咒面罩,"[罕見]
- 頭盔 -
∴護甲 +40
∴生命值 +450
∴技能傷害 +4%
∴所受傷害+6%
∴點擊使用 觸發修羅血界
▣ 等級.50",67
793,I0C2,腐蝕暗黑號角,"[史詩]
- 傳奇至寶 首飾 -
可怕的傳說號角！ 
∴全屬性 +115
∴生命值 +1000
∴魔法值 +1000
∴技能傷害 +8%
∴點擊使用 召喚觸手
▣ 等級.80",656
794,I0C1,腐蝕寄蟲殼劍,"[罕見]
- 武器 (近戰) -
∴攻擊力+2000
∴護甲 +40
∴力量 +150
∴敏捷 +120
∴攻擊時造成濺射傷害和幾率 生命值恢復
▣ 等級.70",607
795,I0C0,腐蝕龍蝦鱗甲,"[罕見]
- 鎧甲 -
∴護甲 +90
∴力量 +100
∴生命值恢復 +30
∴受到攻擊時幾率反彈傷害
▣ 等級.70",609
796,I0BZ,波浪號角,"[史詩]
- 傳奇至寶 首飾 -
傳說中藏於深海的角笛。。但吹不了.
∴全屬性 +80
∴生命值 +750
∴魔法值 +750
∴技能傷害 +5%
▣ 等級.70",98
797,I0BY,被污染的觸角,"[罕見]
- 材料 -
∴點擊查看相關合成組合",99
798,I0BW,滄海頭盔,"[普通]
- 頭盔 -
∴護甲 +40
∴主屬性 +40
▣ 等級.70",93
799,I0BV,滄海法衣,"[普通]
- 鎧甲 -
∴護甲 +50
∴智力 +75
▣ 等級.70",92
800,I0BU,滄海盔甲,"[普通]
- 鎧甲 -
∴護甲 +70
∴力量 +50
∴敏捷 +50
▣ 等級.70",91
801,I0BT,死亡之戒,"[罕見]
- 首飾 -
∴敏捷 +85
∴智力 +100
∴攻擊速度 +15%
∴技能傷害 +5%
∴持續不斷的吸收周圍敵人的靈氣
▣ 等級.50",68
802,I0BS,死者之衣,"[罕見]
- 鎧甲 -
∴護甲 +60
∴主屬性 +95
∴技能傷害 +3%
∴致命一擊概率 +3%
∴生命值很低時持續3秒 所受傷害90%減少
▣ 等級.50",65
803,I0BR,鮮血之眼,"[罕見]
- 武器 (通用) -
∴智力 +150
∴生命值 +900
∴技能傷害 +4%
∴攻擊時生命值吸取
∴點擊使用 8秒持續時間內生命恢復及技能傷害增加8%
▣ 等級.50",66
804,I0BQ,送葬者之刃,"[罕見]
- 武器 (近戰) -
∴攻擊力+1300
∴主屬性 +125
∴攻擊速度 +25%
∴致命一擊倍率 +0.15x
∴每14次攻擊時發動死亡嗜血
▣ 等級.50",63
805,I0BP,滄海法杖,"[魔力]
- 武器 (法杖) -
∴攻擊力+750
∴智力 +160
∴攻擊時幾率觸發滄海之擊
▣ 等級.70",95
806,I0BO,滄海弓,"[魔力]
- 武器 (弓箭) -
∴攻擊力+1000
∴敏捷 +130
∴攻擊時幾率觸發滄海之擊
▣ 等級.70",96
807,I0BN,滄海劍,"[魔力]
- 武器 (近戰) -
∴攻擊力+1250
∴主屬性 +100
∴攻擊時幾率觸發滄海之擊
▣ 等級.70",94
808,I0BK,真·守護聖戒,"[史詩]
- 神話傳說 首飾 -
在我沒完成任務之前,絕不倒下
∴護甲 +40
∴力量 +130
∴敏捷 +110
∴生命值恢復 +25
∴魔法抗性 +15%
▣ 等級.100",604
809,I0BJ,守護聖戒,"[史詩]
- 傳奇至寶 首飾 -
在我沒完成任務之前,絕不倒下
∴護甲 +25
∴力量 +65
∴敏捷 +50
∴生命值恢復 +15
∴魔法抗性 +10%
▣ 等級.80",177
810,I0BI,魔淵之鎬,"[史詩]
- 神話傳說 鎬頭 -
∴採礦速度: 6秒挖掘1次
∴可採集巨型石礦",384
811,I0BH,女神仙翼,"[史詩]
- 神話傳說 翅膀 -
掌握速度與靈智的精靈之力!
∴智力 +215
∴生命值 +1200
∴魔法值 +2250
∴技能傷害 +8%
∴點擊使用 創造一個通往普瑞斯的傳送門
▣ 等級.100",634
812,I0BG,痛楚·深淵沉殤,"[史詩]
- 鴻蒙起源 武器 (槍支) -
深淵將吞噬你.
∴攻擊力+7800
∴敏捷 +390
∴智力 +760
∴攻擊速度 +30%
∴友軍恢復 得到強化
∴點擊使用 深淵煉獄
▣ 等級.100",898
813,I0BF,貪魔·深淵之門,"[史詩]
- 鴻蒙起源 武器 (法杖) -
墮落在這無盡深淵中.
∴攻擊力+7600
∴智力 +850
∴生命值 +2500
∴在釋放技能和治療時激活深淵之力
∴點擊使用 激活深淵的呼喚
▣ 等級.100",913
814,I0BE,綻放·生命之心,"[史詩]
- 鴻蒙起源 首飾 -
用生命綻放.
∴主屬性 +525
∴生命值 +2000
∴攻擊速度 +7%
∴自然屬性+7.5%
∴周圍友軍得到強化
∴點擊使用 激活生命綻放
▣ 等級.100",912
815,I0BD,光明使者,"[史詩]
- 鴻蒙起源 武器 (近戰) -
照亮勝利之路的神聖之刃
∴攻擊力+12500
∴全屬性 +450
∴主屬性 +500
∴技能傷害 +17.5%
∴光屬性 +5%
∴攻擊時幾率觸發神聖一擊
∴點擊使用 激活正義之劍
▣ 等級.100",918
816,I0BB,南瓜,"[食物]
|CFFFFDEAD綠色食品
∴生命值和魔法值30% 恢復",-1
817,I0BA,哈密瓜,"[食物]
|CFFFFDEAD經過多年的精心培養，超級美味哦.
∴60秒 技能傷害 +12%",-1
818,I0B9,西紅柿,"[食物]
|CFFFFDEAD美味的西紅柿
∴10分鐘內經驗值+15%",680
819,I0B8,血神之眼,"[史詩]
- 鴻蒙起源 頭盔 -
充滿渴望的眼睛
∴護甲 +135
∴智力 +375
∴魔法抗性 +10%
∴周圍的友軍傷害和技能傷害 7.5%提升
∴點擊使用 赤紅之子
▣ 等級.100",917
820,I0B6,魔魘破滅盔,"[史詩]
- 神話傳說 頭盔 -
偉大的魔皇會毀滅一切!
∴護甲 +75
∴力量 +125
∴敏捷 +135
∴技能傷害 +6%
∴所受傷害+6%
∴點擊使用 發動破壞死光
▣ 等級.90",212
821,I0B5,墮落的火焰魂翼,"[史詩]
- 神話傳說 翅膀 -
墮落的火焰給予世界邪惡的衝擊，包括自己！.
∴全屬性 +195
∴技能傷害 +4%
∴持續傷害+9%
∴指向型技能會激活魔焰吞噬目標
▣ 等級.100",627
822,I0B4,冰魂雪衣,"[史詩]
- 神話傳說 鎧甲 -
古代的冰魂將庇護你.
∴護甲 +180
∴智力 +250
∴技能傷害 +5%
∴魔法抗性 +5%
∴點擊使用 可召喚遠古冰魂守護你
▣ 等級.100",598
823,I0B3,聖焱戰神之甲,"[史詩]
- 神話傳說 鎧甲 -
聖光賦予你勇氣與力量.
∴護甲 +200
∴力量 +230
∴敏捷 +100
∴技能傷害 +5%
∴周圍的友軍的屬性提高
▣ 等級.100",602
824,I0B2,克羅洛斯·血羽之甲,"[史詩]
- 神話傳說 鎧甲 -
我會用敵人的血和肉使你更加強大
∴護甲 +160
∴敏捷 +220
∴技能傷害 +2.5%
∴根據傷害的比例獲得最大生命值提高
∴點擊使用 釋放克羅洛斯
▣ 等級.100",584
825,I0B1,掠奪之戒,"[史詩]
- 神話傳說 首飾 -
你已經成爲了掠奪者.
∴全屬性 +245
∴技能傷害 +6%
∴點擊使用 觸發掠奪之力
▣ 等級.100",665
826,I0B0,賢者之戒,"[史詩]
- 傳奇至寶 首飾 -
知識的力量.
∴全屬性 +145
∴技能傷害 +4%
∴點擊使用 觸發賢者之力
▣ 等級.70",622
827,I0AZ,共振指環,"[史詩]
- 傳奇至寶 首飾 -
""強大的魔法無需多言，肝吧"" -元素領主
∴全屬性 +90
∴技能傷害 +3%
∴點擊使用 觸發共振
▣ 等級.70",162
828,I0AY,南瓜權杖,"[史詩]
- 傳奇至寶 武器 (法杖) -
萬聖節快樂!
∴攻擊力+1700
∴智力 +260
∴攻擊速度 +25%
∴點擊使用 扔出南瓜彈
▣ 等級.60",154
829,I0AX,無羈·超越之冠,"[史詩]
- 鴻蒙起源 頭盔 -
無人可控制我.
∴護甲 +150
∴全屬性 +315
∴技能傷害 +15%
∴冰屬性/水屬性+10%
∴每當釋放技能幾率激活超越
∴點擊使用觸發覺醒
▣ 等級.100",916
830,I0AW,天照·崩靈烈焰,"[史詩]
- 鴻蒙起源 武器 (弓箭) -
生命之火在我心中燃燒.
∴攻擊力+10700
∴力量 +345, 敏捷 +795
∴火焰傷害 +16%
∴攻擊時幾率附帶火焰印記
∴在戰鬥時積攢能量
▣ 等級.100",915
831,I0AV,童話長袍,"[史詩]
- 傳奇至寶 鎧甲 -
一個經過考驗的守護者
∴護甲 +145
∴智力 +215
∴生命值 +1200
∴點擊使用 召喚一隻強大的精靈龍
▣ 等級.80",119
832,I0AU,淨空·至上祝福羽翼,"[史詩]
- 冥靈傳世 翅膀 -
被大天使坎貝爾祝福的翅膀
∴全屬性 +225
∴主屬性 +75
∴魔法值恢復 +20
∴技能傷害 +15%
∴每當釋放技能 5%幾率觸發大天使的祝福 (CD: 120秒)
▣ 等級.100",631
833,I0AT,天使枷鎖之翼,4個銀幣兌換.,355
834,I0AS,淨化之證,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",270
835,I0AR,我是作弊狗,,628
836,I0AQ,我是作弊狗,,628
837,I0AP,我是作弊狗,,628
838,I0AO,我是作弊狗,,628
839,I0AN,諸神黃昏·混沌之心,"[史詩]
- 神話傳說 首飾 -
混沌的力量你無法掌握
∴全屬性 +340
∴技能傷害 +10%
∴周圍的敵軍護甲減少
∴在受到攻擊時有概率激活絕對守護
▣ 等級.100",629
840,I0AM,皓月醉影之劍,"[史詩]
- 冥靈傳世 武器 (近戰) -
想擁有無限的力量？那麼請支配它吧！ ..
∴攻擊力+9900
∴力量 & 敏捷 +510
∴主屬性 +300
∴技能傷害 +12%
∴攻擊時10% 幾率 觸發混沌爆破
▣ 等級.100",714
841,I0AL,混沌匕首,"[史詩]
- 冥靈傳世 武器 (通用) -
魔道並不能抑制的匕首！
∴攻擊力+6300
∴全屬性 +615
∴攻擊速度 +30%
∴技能傷害 +12%
∴攻擊時激活元素氣息
∴點擊使用 召喚混沌隨從
▣ 等級.100",630
842,I0AJ,遠古弓,"[魔力]
- 武器 (弓箭) -
∴攻擊力+170
∴敏捷 +35
∴攻擊時幾率觸發爆破
▣ 等級.20",17
843,I0AI,屬性找回,"找回一點未分配的屬性
▣ 等級. 40",-1
844,I0AH,智力返還,"把一點智力歸還爲可分配狀態.
不可以低於它的初始數值.
▣ 等級. 40",-1
845,I0AG,敏捷返還,"把一點敏捷歸還爲可分配狀態.
不可以低於它的初始數值.
▣ 等級. 40",-1
846,I0AF,力量返還,"把一點力量歸還爲可分配狀態
不可以低於它的初始數值.
▣ 等級. 40",-1
847,I0AE,魔淵·法力之源,"[史詩]
- 神話傳說 頭盔 -
無盡的法力源源不斷
∴護甲 +75
∴智力 +200
∴技能傷害 +7.5%
∴點擊使用 魔力專注
▣ 等級.100",621
848,I0AD,聖天使之環,"[史詩]
- 神話傳說 頭盔 -
大天使的光芒將戰勝一切
∴護甲 +110
∴力量 +135
∴敏捷 +90
∴攻擊傷害+7.5%
∴3分鐘CD，主動使用觸發魔法免疫
▣ 等級.100",603
849,I0AC,腐敗水晶之翼,"[史詩]
- 傳奇至寶 翅膀 -
從這水晶的翅膀裏噴發出無窮的邪惡力量
∴全屬性 +145
∴魔法值恢復 +15
∴技能傷害 +9%
▣ 等級.80",626
850,I0AB,墮落侵蝕遺物,"[罕見]
- 材料 -
∴點擊查看相關合成組合",114
851,I0AA,腐敗的水晶碎片,"[史詩]
- 傳奇至寶 首飾 -
從水晶裏爆發出無盡的力量
∴全屬性 +105
∴生命值恢復 +30
∴魔法值恢復 +12
∴技能傷害 +6%
▣ 等級.80",113
852,I0A9,山丘弓,"[魔力]
- 武器 (弓箭) -
∴攻擊力+1250
∴敏捷 +150
∴攻擊時幾率觸發墮落之刺
▣ 等級.80",111
853,I0A8,山丘法杖,"[魔力]
- 武器 (法杖) -
∴攻擊力+1000
∴智力 +180
∴攻擊時幾率觸發墮落之刺
▣ 等級.80",110
854,I0A7,山丘劍,"[魔力]
- 武器 (近戰) -
∴攻擊力+1500
∴主屬性 +120
∴攻擊時幾率觸發墮落之刺
▣ 等級.80",109
855,I0A6,哀嚎·折磨鎖鏈,"[史詩]
- 鴻蒙起源 首飾 -
深深的仇恨在這個戒指中流淌
∴力量/敏捷 +240
∴智力 +480
∴魔法值 +5000
∴技能傷害 +12%
∴技能命中時激活折磨
∴點擊使用 激活嚎叫之魂
▣ 等級.100",926
856,I0A5,世界破壞者,"[史詩]
- 鴻蒙起源 武器 (近戰) -
面對末日
∴攻擊力+10500
∴力量 +850
∴智力 +500
∴攻擊速度 -75%
∴每當釋放技能疊加破滅
∴點擊使用 激活世界破壞者
▣ 等級.100",919
857,I0A4,山丘法衣,"[普通]
- 鎧甲 -
∴護甲 +50
∴智力 +90
▣ 等級.80",107
858,I0A3,山丘盔甲,"[普通]
- 鎧甲 -
∴護甲 +80
∴力量 +65
∴敏捷 +65
▣ 等級.80",106
859,I0A2,迴心·生命波紋,"[史詩]
- 鴻蒙起源 翅膀 -
它隨着生命而振動
∴全屬性 +420
∴水/風/土屬性 +7.5%
∴周圍的友軍所受治療量15% 提高
∴每當釋放技能 5% 幾率重置CD
∴點擊使用 復活一名附近友軍
▣ 等級.100",932
860,I0A1,山丘頭盔,"[普通]
- 頭盔 -
∴護甲 +48
∴主屬性 +45
▣ 等級.80",108
861,I09Y,無痕·破碎之心,"[史詩]
- 鴻蒙起源 武器 (通用) -
獻上你的心!
∴攻擊力+10700
∴主屬性 +930
∴攻擊速度 +30%
∴技能傷害 +7.5%
∴生命值50%以下的敵人獲得傷害額外增強
∴點擊使用 無痕破碎
▣ 等級.100",878
862,I09T,真·上古魔龍之弓,"[史詩]
- 傳奇至寶 武器 (弓箭) -
你極其渴望得到強大的力量！.
∴攻擊力+4000
∴敏捷 +330
∴攻擊時幾率觸發魔龍打擊
▣ 等級.70",611
863,I09S,上古魔龍之弓,"[史詩]
- 傳奇至寶 武器 (弓箭) -
你極其渴望得到強大的力量！.
∴攻擊力+3000
∴敏捷 +215
∴攻擊時幾率觸發魔龍打擊
▣ 等級.70",168
864,I09R,自然之紋,"[史詩]
- 鴻蒙起源 材料 -
∴點擊查看相關合成組合",331
865,I09Q,真·阿拉卡特·不潔之弓,"[史詩]
- 傳奇至寶 武器 (弓箭) -
別想活着離開!你們的內心將被阿拉卡特大人刺穿 !!
∴攻擊力+4000
∴敏捷 +460
∴技能傷害 +3.5%
∴攻擊時幾率發動黑暗打擊
▣ 等級.80",586
866,I09P,神降·亞特蘭蒂斯的破滅聖弓,"[史詩]
- 神話傳說 武器 (弓箭) -
世界上唯一的真理就是力量.
∴攻擊力+6600
∴力量 +360
∴敏捷 +525
∴技能傷害 +4%
∴攻擊時幾率 觸發混沌魔影
▣ 等級.100",619
867,I09O,阿拉卡特·不潔之弓,"[史詩]
- 傳奇至寶 武器 (弓箭) -
別想活着離開!你們的內心將被阿拉卡特大人刺穿 !!
∴攻擊力+3200
∴敏捷 +350
∴攻擊時幾率發動黑暗打擊
▣ 等級.80",191
868,I09N,極寒碎片,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",290
869,I09M,風暴之力·凜風長弓,"[史詩]
- 傳奇至寶 武器 (弓箭) -
風帶來勝利的回想.
∴攻擊力+3000
∴敏捷 +225
∴攻擊速度 +10%
∴點擊使用 風神祝福
▣ 等級.70",580
870,I09L,火焰弓,"[普通]
- 武器 (弓箭) -
∴攻擊力+500
∴敏捷 +80
▣ 等級.60",74
871,I09K,靈魂追逐者,"[史詩]
- 鴻蒙起源 武器 (槍支) -
一顆追逐靈魂的神祕子彈
∴攻擊力+10500
∴敏捷 +845
∴智力 +425
∴攻擊速度 +45%
∴技能傷害 +17.5%
∴技能命中累積魂量
∴點擊使用 激活靈魂追逐
▣ 等級.100",921
872,I09J,暗影弓,"[普通]
- 武器 (弓箭) -
∴攻擊力+320
∴敏捷 +60
▣ 等級.50",53
873,I09H,冰霜弓,"[普通]
- 武器 (弓箭) -
∴攻擊力+200
∴敏捷 +38
▣ 等級.40",37
874,I09G,瑞文弓,"[魔力]
- 武器 (弓箭) -
∴攻擊力+650
∴敏捷 +85
∴攻擊時幾率觸發黑暗閃電
▣ 等級.50",61
875,I09F,急湧·怒海星穹,"[史詩]
- 鴻蒙起源 鎧甲 -
擁有星體力量的盔甲
∴護甲 +215
∴敏捷 +500
∴技能傷害 +15%
∴魔法抗性 +12%
∴每當釋放技能激活星怒
▣ 等級.100",923
876,I09E,火焰領主弓,"[魔力]
- 武器 (弓箭) -
∴攻擊力+850
∴敏捷 +105
∴攻擊時幾率觸發火之祝福
▣ 等級.60",81
877,I09D,劇毒弓,"[罕見]
- 武器 (弓箭) -
∴攻擊力+1000
∴敏捷 +170
∴攻擊時使敵人中毒，每10秒造成1500的額外傷害
▣ 等級.50",133
878,I09C,靈魂手套,"[史詩]
- 鴻蒙起源 首飾 -
你會和魔鬼聯手嗎?
∴攻擊力+3600
∴全屬性 +360, 主屬性 +120
∴技能傷害 +12%
∴所受傷害-9%
∴5秒觸發一次 造成下次攻擊附加惡魔之握強化
∴點擊使用 激活靈魂之火
▣ 等級.100",949
879,I09B,深海之弓,"[普通]
- 武器 (弓箭) -
∴攻擊力+120
∴敏捷 +25
▣ 等級.30",22
880,I09A,霜梟之戒,"[史詩]
- 神話傳說 首飾 -
永恆冰封的指環.
∴全屬性 +215
∴技能傷害 +5%
∴所受傷害-10%
▣ 等級.100",624
881,I099,極冰之牙,"[史詩]
- 神話傳說 首飾 -
精心設計冰牙飾品.
∴敏捷 +210
∴生命值 +750
∴技能傷害 +5%
∴攻擊時幾率造成目標護甲減少
▣ 等級.90",198
882,I098,死霧魔斧,"[史詩]
- 神話傳說 武器 (近戰) -
切割你的靈魂
∴攻擊力+5750
∴力量 +435
∴攻擊速度 -50%
∴致命一擊概率 +10%
∴點擊使用 8秒傷害和力量 提高
▣ 等級.90",204
883,I097,冬日的玫瑰,"[史詩]
- 神話傳說 首飾 -
孤獨的玫瑰指引勝利的道路.
∴護甲 +30
∴智力 +210
∴生命值 +750
∴攻擊時幾率 智力 提高
∴冰屬性/水屬性傷害+3%
▣ 等級.90",197
884,I096,雪紋,"[史詩]
- 神話傳說 武器 (法杖) -
冬日的冰雪凍結一切
∴攻擊力+3450
∴智力 +465
∴生命值 +1000
∴點擊使用 碎冰飛濺
∴冰屬性/水屬性傷害+3%
▣ 等級.90",205
